date,police_station,daily_violations,7day_avg
2024-03-19,Sheshadripuram,14,27.0
2024-03-19,Shivajinagar,96,145.1
2024-03-19,Upparpet,60,150.3
2024-03-19,V.V.Puram (C.Pet),6,14.1
2024-03-19,Vijayanagara,116,86.7
2024-03-19,Whitefield,14,14.9
2024-03-19,Wilson Garden,2,16.7
2024-03-19,Yelahanka,47,18.6
2024-03-20,Adugodi,43,35.4
2024-03-20,Ashok Nagar,4,9.3
2024-03-20,Banaswadi,23,20.6
2024-03-20,Basavanagudi,26,11.9
2024-03-20,Bellandur,27,23.9
2024-03-20,Byatarayanapura,10,23.6
2024-03-20,Chamarajpet,6,33.7
2024-03-20,Chikkabanavara,1,6.6
2024-03-20,Chikkajala,40,39.6
2024-03-20,City Market,85,111.4
2024-03-20,Cubbon Park,16,25.6
2024-03-20,Devanahalli Airport,16,6.9
2024-03-20,Electronic City,26,34.6
2024-03-20,HAL Old Airport,145,111.3
2024-03-20,HSR Layout,28,20.9
2024-03-20,Halasur,22,15.9
2024-03-20,Halasuru Gate,48,41.7
2024-03-20,Hebbala,11,22.6
2024-03-20,Hennuru,1,2.1
2024-03-20,High ground,3,5.7
2024-03-20,Hulimavu,13,19.6
2024-03-20,J.P. Nagar,4,18.4
2024-03-20,Jalahalli,1,3.6
2024-03-20,Jayanagara,9,8.9
2024-03-20,Jeevanbheemanagar,39,35.9
2024-03-20,Jnanabharathi,3,3.3
2024-03-20,K.G. Halli,3,1.9
2024-03-20,K.R. Pura,38,38.1
2024-03-20,K.S. Layout,7,7.4
2024-03-20,Kengeri,1,3.6
2024-03-20,Kodigehalli,56,84.4
2024-03-20,Madiwala,30,13.7
2024-03-20,Magadi Road,44,47.7
2024-03-20,Mahadevapura,40,53.6
2024-03-20,Malleshwaram,55,132.0
2024-03-20,Mico Layout,21,20.6
2024-03-20,Peenya,4,8.3
2024-03-20,Pulikeshinagar(F.Town),5,20.0
2024-03-20,R.T. Nagar,6,6.0
2024-03-20,Rajajinagar,97,48.7
2024-03-20,Sadashivanagar,3,7.0
2024-03-20,Sheshadripuram,6,18.9
2024-03-20,Shivajinagar,58,132.4
2024-03-20,Thalagattapura,1,9.3
2024-03-20,Upparpet,54,136.7
2024-03-20,V.V.Puram (C.Pet),5,11.6
2024-03-20,Vijayanagara,49,83.0
2024-03-20,Whitefield,19,14.9
2024-03-20,Wilson Garden,15,16.7
2024-03-20,Yelahanka,2,16.3
2024-03-20,Yeshwanthpura,13,15.3
2024-03-21,Adugodi,11,31.3
2024-03-21,Ashok Nagar,7,9.9
2024-03-21,Banaswadi,19,19.3
2024-03-21,Basavanagudi,1,11.4
2024-03-21,Bellandur,35,23.0
2024-03-21,Byatarayanapura,27,20.1
2024-03-21,Chamarajpet,15,28.7
2024-03-21,Chikkabanavara,2,5.9
2024-03-21,Chikkajala,40,31.0
2024-03-21,City Market,56,110.0
2024-03-21,Cubbon Park,8,20.3
2024-03-21,Devanahalli Airport,8,7.4
2024-03-21,Electronic City,35,38.0
2024-03-21,HAL Old Airport,156,105.6
2024-03-21,HSR Layout,15,20.3
2024-03-21,Halasur,25,17.3
2024-03-21,Halasuru Gate,50,40.9
2024-03-21,Hebbala,13,22.4
2024-03-21,Hennuru,1,2.1
2024-03-21,High ground,24,8.3
2024-03-21,Hulimavu,40,23.6
2024-03-21,J.P. Nagar,8,16.3
2024-03-21,Jalahalli,1,3.4
2024-03-21,Jayanagara,6,7.0
2024-03-21,Jeevanbheemanagar,40,33.4
2024-03-21,Jnanabharathi,1,3.1
2024-03-21,K.R. Pura,55,44.7
2024-03-21,K.S. Layout,11,8.0
2024-03-21,Kengeri,1,3.3
2024-03-21,Kodigehalli,59,68.1
2024-03-21,Madiwala,9,14.9
2024-03-21,Magadi Road,41,42.3
2024-03-21,Mahadevapura,6,42.7
2024-03-21,Malleshwaram,79,131.3
2024-03-21,Mico Layout,21,20.6
2024-03-21,No Police Station,1,2.0
2024-03-21,Peenya,2,5.6
2024-03-21,Pulikeshinagar(F.Town),29,17.3
2024-03-21,R.T. Nagar,1,5.4
2024-03-21,Rajajinagar,52,46.4
2024-03-21,Sadashivanagar,9,7.9
2024-03-21,Sheshadripuram,39,20.3
2024-03-21,Shivajinagar,59,131.1
2024-03-21,Thalagattapura,8,8.4
2024-03-21,Upparpet,169,128.1
2024-03-21,Vijayanagara,55,77.4
2024-03-21,Whitefield,17,16.0
2024-03-21,Wilson Garden,28,15.3
2024-03-21,Yelahanka,12,17.4
2024-03-21,Yeshwanthpura,1,12.0
2024-03-22,Adugodi,23,32.3
2024-03-22,Banashankari,6,6.3
2024-03-22,Banaswadi,41,19.9
2024-03-22,Basavanagudi,1,9.1
2024-03-22,Bellandur,13,21.6
2024-03-22,Byatarayanapura,1,14.6
2024-03-22,Chamarajpet,14,26.9
2024-03-22,Chikkabanavara,6,5.4
2024-03-22,Chikkajala,48,34.6
2024-03-22,City Market,37,102.6
2024-03-22,Cubbon Park,1,18.0
2024-03-22,Devanahalli Airport,10,8.0
2024-03-22,Electronic City,2,33.9
2024-03-22,HAL Old Airport,139,84.1
2024-03-22,HSR Layout,23,21.7
2024-03-22,Halasur,23,17.9
2024-03-22,Halasuru Gate,17,38.6
2024-03-22,Hebbala,6,22.1
2024-03-22,Hennuru,1,2.1
2024-03-22,High ground,4,8.3
2024-03-22,Hulimavu,24,24.6
2024-03-22,J.P. Nagar,6,11.9
2024-03-22,Jayanagara,12,6.7
2024-03-22,Jeevanbheemanagar,31,31.7
2024-03-22,K.G. Halli,10,3.1
2024-03-22,K.R. Pura,36,43.4
2024-03-22,K.S. Layout,3,5.3
2024-03-22,Kamakshipalya,4,16.3
2024-03-22,Kengeri,5,3.6
2024-03-22,Kodigehalli,75,75.7
2024-03-22,Madiwala,10,14.4
2024-03-22,Magadi Road,100,45.4
2024-03-22,Mahadevapura,40,38.0
2024-03-22,Malleshwaram,146,134.6
2024-03-22,Mico Layout,19,21.3
2024-03-22,No Police Station,1,1.9
2024-03-22,Peenya,2,5.1
2024-03-22,Pulikeshinagar(F.Town),42,21.3
2024-03-22,R.T. Nagar,3,5.3
2024-03-22,Rajajinagar,58,48.9
2024-03-22,Sadashivanagar,30,9.3
2024-03-22,Sheshadripuram,34,16.6
2024-03-22,Shivajinagar,61,117.9
2024-03-22,Thalagattapura,6,8.0
2024-03-22,Upparpet,190,142.3
2024-03-22,V.V.Puram (C.Pet),3,10.0
2024-03-22,Vijayanagara,22,61.0
2024-03-22,Whitefield,10,16.0
2024-03-22,Wilson Garden,16,16.4
2024-03-22,Yelahanka,4,15.0
2024-03-22,Yeshwanthpura,38,16.7
2024-03-23,Adugodi,38,34.9
2024-03-23,Ashok Nagar,3,8.7
2024-03-23,Banashankari,1,6.0
2024-03-23,Banaswadi,25,21.7
2024-03-23,Basavanagudi,34,13.0
2024-03-23,Bellandur,35,26.0
2024-03-23,Byatarayanapura,32,17.1
2024-03-23,Chamarajpet,8,14.1
2024-03-23,Chikkabanavara,2,4.0
2024-03-23,Chikkajala,46,38.6
2024-03-23,City Market,87,86.9
2024-03-23,Cubbon Park,18,20.0
2024-03-23,Devanahalli Airport,17,8.4
2024-03-23,Electronic City,5,30.3
2024-03-23,HAL Old Airport,51,87.6
2024-03-23,HSR Layout,29,23.1
2024-03-23,Halasur,29,19.4
2024-03-23,Halasuru Gate,18,38.9
2024-03-23,Hebbala,17,16.3
2024-03-23,Hennuru,4,2.4
2024-03-23,High ground,14,8.6
2024-03-23,Hulimavu,7,25.4
2024-03-23,J.P. Nagar,6,10.7
2024-03-23,Jalahalli,3,3.7
2024-03-23,Jayanagara,10,6.9
2024-03-23,Jeevanbheemanagar,42,33.3
2024-03-23,Jnanabharathi,6,3.7
2024-03-23,K.R. Pura,36,46.4
2024-03-23,K.S. Layout,5,5.1
2024-03-23,Kamakshipalya,7,14.1
2024-03-23,Kodigehalli,90,76.4
2024-03-23,Madiwala,31,18.3
2024-03-23,Magadi Road,188,66.9
2024-03-23,Mahadevapura,26,38.4
2024-03-23,Malleshwaram,87,130.1
2024-03-23,Mico Layout,10,21.1
2024-03-23,Peenya,1,3.9
2024-03-23,Pulikeshinagar(F.Town),37,24.0
2024-03-23,R.T. Nagar,5,5.9
2024-03-23,Rajajinagar,98,55.6
2024-03-23,Sadashivanagar,17,10.7
2024-03-23,Sheshadripuram,17,17.3
2024-03-23,Shivajinagar,104,119.3
2024-03-23,Thalagattapura,2,7.7
2024-03-23,Upparpet,187,139.6
2024-03-23,V.V.Puram (C.Pet),3,9.0
2024-03-23,Vijayanagara,52,62.6
2024-03-23,Whitefield,11,16.3
2024-03-23,Wilson Garden,28,15.7
2024-03-23,Yelahanka,9,12.1
2024-03-23,Yeshwanthpura,27,20.0
2024-03-24,Adugodi,67,33.7
2024-03-24,Ashok Nagar,2,8.4
2024-03-24,Banashankari,1,3.4
2024-03-24,Banaswadi,65,29.6
2024-03-24,Basavanagudi,5,11.7
2024-03-24,Bellandur,13,25.4
2024-03-24,Byatarayanapura,40,17.3
2024-03-24,Chamarajpet,15,15.3
2024-03-24,Chikkabanavara,1,2.4
2024-03-24,Chikkajala,12,34.7
2024-03-24,City Market,63,85.0
2024-03-24,Cubbon Park,15,15.4
2024-03-24,Devanahalli Airport,5,8.9
2024-03-24,Electronic City,18,20.3
2024-03-24,HAL Old Airport,50,93.9
2024-03-24,HSR Layout,28,24.7
2024-03-24,Halasur,17,21.7
2024-03-24,Halasuru Gate,31,37.4
2024-03-24,Hebbala,6,14.0
2024-03-24,Hennuru,8,2.7
2024-03-24,High ground,16,9.6
2024-03-24,Hulimavu,4,15.7
2024-03-24,J.P. Nagar,2,9.0
2024-03-24,Jalahalli,6,4.3
2024-03-24,Jayanagara,8,7.4
2024-03-24,Jeevanbheemanagar,33,32.7
2024-03-24,K.G. Halli,1,3.0
2024-03-24,K.R. Pura,62,46.9
2024-03-24,K.S. Layout,5,5.1
2024-03-24,Kodigehalli,155,87.9
2024-03-24,Madiwala,1,15.0
2024-03-24,Magadi Road,191,83.6
2024-03-24,Mahadevapura,72,35.9
2024-03-24,Malleshwaram,184,139.3
2024-03-24,Mico Layout,24,19.3
2024-03-24,No Police Station,9,3.0
2024-03-24,Peenya,15,5.4
2024-03-24,Pulikeshinagar(F.Town),13,25.0
2024-03-24,R.T. Nagar,1,5.7
2024-03-24,Rajajinagar,14,52.1
2024-03-24,Sadashivanagar,18,12.3
2024-03-24,Sheshadripuram,17,18.4
2024-03-24,Shivajinagar,96,99.4
2024-03-24,Thalagattapura,8,7.3
2024-03-24,Upparpet,260,163.7
2024-03-24,Vijayanagara,48,58.7
2024-03-24,Whitefield,3,12.0
2024-03-24,Wilson Garden,85,26.6
2024-03-24,Yelahanka,7,12.9
2024-03-24,Yeshwanthpura,70,25.3
2024-03-25,Adugodi,26,33.4
2024-03-25,Ashok Nagar,11,8.6
2024-03-25,Banashankari,1,3.3
2024-03-25,Banaswadi,73,36.6
2024-03-25,Basavanagudi,30,15.6
2024-03-25,Bellandur,45,28.9
2024-03-25,Byatarayanapura,10,18.1
2024-03-25,Chamarajpet,9,14.1
2024-03-25,Chikkajala,21,37.3
2024-03-25,City Market,140,83.0
2024-03-25,Cubbon Park,19,13.1
2024-03-25,Devanahalli Airport,22,11.9
2024-03-25,Electronic City,15,20.9
2024-03-25,HAL Old Airport,65,93.1
2024-03-25,HSR Layout,15,26.6
2024-03-25,Halasur,9,19.7
2024-03-25,Halasuru Gate,5,35.7
2024-03-25,Hebbala,14,15.6
2024-03-25,Hennuru,2,2.7
2024-03-25,High ground,6,9.9
2024-03-25,Hulimavu,9,14.7
2024-03-25,J.P. Nagar,15,7.4
2024-03-25,Jalahalli,4,4.7
2024-03-25,Jayanagara,29,10.9
2024-03-25,Jeevanbheemanagar,25,33.1
2024-03-25,Jnanabharathi,9,4.6
2024-03-25,K.R. Pura,46,46.9
2024-03-25,K.S. Layout,6,5.6
2024-03-25,Kamakshipalya,5,10.4
2024-03-25,Kengeri,1,2.3
2024-03-25,Kodigehalli,60,87.1
2024-03-25,Madiwala,22,15.9
2024-03-25,Magadi Road,71,93.0
2024-03-25,Mahadevapura,61,37.6
2024-03-25,Malleshwaram,91,115.7
2024-03-25,Mico Layout,7,16.7
2024-03-25,No Police Station,2,2.7
2024-03-25,Peenya,1,4.7
2024-03-25,Pulikeshinagar(F.Town),16,24.6
2024-03-25,R.T. Nagar,4,4.4
2024-03-25,Rajajinagar,72,60.9
2024-03-25,Sadashivanagar,8,12.3
2024-03-25,Sheshadripuram,19,20.9
2024-03-25,Shivajinagar,187,94.4
2024-03-25,Thalagattapura,4,4.6
2024-03-25,Upparpet,169,155.6
2024-03-25,V.V.Puram (C.Pet),40,10.9
2024-03-25,Vijayanagara,56,56.9
2024-03-25,Whitefield,16,12.9
2024-03-25,Wilson Garden,10,26.3
2024-03-25,Yelahanka,5,12.3
2024-03-25,Yeshwanthpura,7,24.9
2024-03-26,Adugodi,31,34.1
2024-03-26,Ashok Nagar,11,9.7
2024-03-26,Banashankari,1,2.9
2024-03-26,Banaswadi,21,38.1
2024-03-26,Basavanagudi,25,17.4
2024-03-26,Bellandur,60,32.6
2024-03-26,Byatarayanapura,11,18.7
2024-03-26,Chamarajpet,11,11.1
2024-03-26,Chikkabanavara,1,2.3
2024-03-26,Chikkajala,8,30.7
2024-03-26,City Market,166,90.6
2024-03-26,Cubbon Park,11,12.6
2024-03-26,Devanahalli Airport,1,11.3
2024-03-26,Electronic City,40,20.1
2024-03-26,HAL Old Airport,81,98.1
2024-03-26,HSR Layout,15,21.9
2024-03-26,Halasur,13,19.7
2024-03-26,Halasuru Gate,8,25.3
2024-03-26,Hebbala,8,10.7
2024-03-26,High ground,18,12.1
2024-03-26,Hulimavu,2,14.1
2024-03-26,J.P. Nagar,5,6.6
2024-03-26,Jalahalli,3,3.7
2024-03-26,Jayanagara,21,13.6
2024-03-26,Jeevanbheemanagar,18,32.6
2024-03-26,Jnanabharathi,10,5.4
2024-03-26,K.G. Halli,4,3.3
2024-03-26,K.R. Pura,25,42.6
2024-03-26,K.S. Layout,2,5.6
2024-03-26,Kamakshipalya,22,12.7
2024-03-26,Kodigehalli,11,72.3
2024-03-26,Madiwala,6,15.6
2024-03-26,Magadi Road,89,103.4
2024-03-26,Mahadevapura,22,38.1
2024-03-26,Malleshwaram,72,102.0
2024-03-26,Mico Layout,27,18.4
2024-03-26,No Police Station,1,2.6
2024-03-26,Peenya,4,4.1
2024-03-26,Pulikeshinagar(F.Town),10,21.7
2024-03-26,R.T. Nagar,5,3.6
2024-03-26,Rajajinagar,45,62.3
2024-03-26,Sadashivanagar,47,18.9
2024-03-26,Sheshadripuram,19,21.6
2024-03-26,Shivajinagar,99,94.9
2024-03-26,Thalagattapura,4,4.7
2024-03-26,Upparpet,181,172.9
2024-03-26,V.V.Puram (C.Pet),38,15.6
2024-03-26,Vijayanagara,24,43.7
2024-03-26,Whitefield,18,13.4
2024-03-26,Wilson Garden,20,28.9
2024-03-26,Yelahanka,14,7.6
2024-03-26,Yeshwanthpura,28,26.3
2024-03-27,Adugodi,30,32.3
2024-03-27,Ashok Nagar,13,7.3
2024-03-27,Banashankari,5,3.0
2024-03-27,Banaswadi,17,37.3
2024-03-27,Basavanagudi,23,17.0
2024-03-27,Bellandur,34,33.6
2024-03-27,Byatarayanapura,2,17.6
2024-03-27,Chamarajpet,25,13.9
2024-03-27,Chikkabanavara,3,2.3
2024-03-27,Chikkajala,3,25.4
2024-03-27,City Market,199,106.9
2024-03-27,Cubbon Park,10,11.7
2024-03-27,Devanahalli Airport,2,9.3
2024-03-27,Electronic City,16,18.7
2024-03-27,HAL Old Airport,139,97.3
2024-03-27,HSR Layout,31,22.3
2024-03-27,Halasur,5,17.3
2024-03-27,Halasuru Gate,24,21.9
2024-03-27,Hebbala,22,12.3
2024-03-27,High ground,44,18.0
2024-03-27,Hulimavu,24,15.7
2024-03-27,J.P. Nagar,9,7.3
2024-03-27,Jayanagara,38,17.7
2024-03-27,Jeevanbheemanagar,32,31.6
2024-03-27,Jnanabharathi,2,5.4
2024-03-27,K.R. Pura,41,43.0
2024-03-27,K.S. Layout,8,5.7
2024-03-27,Kamakshipalya,14,10.3
2024-03-27,Kengeri,14,4.1
2024-03-27,Kodigehalli,54,72.0
2024-03-27,Madiwala,3,11.7
2024-03-27,Magadi Road,98,111.1
2024-03-27,Mahadevapura,48,39.3
2024-03-27,Malleshwaram,106,109.3
2024-03-27,Mico Layout,6,16.3
2024-03-27,Peenya,2,3.9
2024-03-27,Pulikeshinagar(F.Town),20,23.9
2024-03-27,R.T. Nagar,12,4.4
2024-03-27,Rajajinagar,61,57.1
2024-03-27,Sadashivanagar,11,20.0
2024-03-27,Sheshadripuram,19,23.4
2024-03-27,Shivajinagar,371,139.6
2024-03-27,Thalagattapura,2,4.9
2024-03-27,Upparpet,165,188.7
2024-03-27,V.V.Puram (C.Pet),2,13.9
2024-03-27,Vijayanagara,25,40.3
2024-03-27,Whitefield,3,11.1
2024-03-27,Wilson Garden,62,35.6
2024-03-27,Yelahanka,3,7.7
2024-03-27,Yeshwanthpura,8,25.6
2024-03-28,Adugodi,11,32.3
2024-03-28,Ashok Nagar,11,8.3
2024-03-28,Banashankari,13,4.0
2024-03-28,Banaswadi,42,40.6
2024-03-28,Basavanagudi,38,22.3
2024-03-28,Bellandur,45,35.0
2024-03-28,Byatarayanapura,30,18.0
2024-03-28,Chamarajpet,18,14.3
2024-03-28,Chikkabanavara,2,2.4
2024-03-28,Chikkajala,30,24.0
2024-03-28,City Market,93,112.1
2024-03-28,Cubbon Park,51,17.9
2024-03-28,Devanahalli Airport,4,8.7
2024-03-28,Electronic City,26,17.4
2024-03-28,HAL Old Airport,201,103.7
2024-03-28,HSR Layout,26,23.9
2024-03-28,Halasur,5,14.4
2024-03-28,Halasuru Gate,15,16.9
2024-03-28,Hebbala,12,12.1
2024-03-28,High ground,27,18.4
2024-03-28,Hulimavu,14,12.0
2024-03-28,J.P. Nagar,25,9.7
2024-03-28,Jalahalli,8,3.7
2024-03-28,Jayanagara,29,21.0
2024-03-28,Jeevanbheemanagar,61,34.6
2024-03-28,K.G. Halli,3,3.4
2024-03-28,K.R. Pura,17,37.6
2024-03-28,K.S. Layout,9,5.4
2024-03-28,Kamakshipalya,5,10.6
2024-03-28,Kengeri,12,5.0
2024-03-28,Kodigehalli,82,75.3
2024-03-28,Madiwala,3,10.9
2024-03-28,Magadi Road,99,119.4
2024-03-28,Mahadevapura,34,43.3
2024-03-28,Malleshwaram,73,108.4
2024-03-28,Mico Layout,20,16.1
2024-03-28,Peenya,6,4.4
2024-03-28,Pulikeshinagar(F.Town),23,23.0
2024-03-28,R.T. Nagar,18,6.9
2024-03-28,Rajajinagar,68,59.4
2024-03-28,Sadashivanagar,12,20.4
2024-03-28,Sheshadripuram,25,21.4
2024-03-28,Shivajinagar,335,179.0
2024-03-28,Thalagattapura,11,5.3
2024-03-28,Upparpet,203,193.6
2024-03-28,V.V.Puram (C.Pet),4,13.6
2024-03-28,Vijayanagara,67,42.0
2024-03-28,Whitefield,3,9.1
2024-03-28,Wilson Garden,39,37.1
2024-03-28,Yeshwanthpura,9,26.7
2024-03-29,Adugodi,36,34.1
2024-03-29,Ashok Nagar,21,10.3
2024-03-29,Banashankari,7,4.1
2024-03-29,Banaswadi,35,39.7
2024-03-29,Basavanagudi,23,25.4
2024-03-29,Bellandur,31,37.6
2024-03-29,Byatarayanapura,10,19.3
2024-03-29,Chamarajpet,4,12.9
2024-03-29,Chikkajala,22,20.3
2024-03-29,City Market,138,126.6
2024-03-29,Cubbon Park,8,18.9
2024-03-29,Electronic City,13,19.0
2024-03-29,HAL Old Airport,87,96.3
2024-03-29,HSR Layout,31,25.0
2024-03-29,Halasur,19,13.9
2024-03-29,Halasuru Gate,55,22.3
2024-03-29,Hebbala,8,12.4
2024-03-29,High ground,22,21.0
2024-03-29,Hulimavu,24,12.0
2024-03-29,J.P. Nagar,8,10.0
2024-03-29,Jalahalli,5,4.3
2024-03-29,Jayanagara,62,28.1
2024-03-29,Jeevanbheemanagar,27,34.0
2024-03-29,Jnanabharathi,2,4.7
2024-03-29,K.R. Pura,36,37.6
2024-03-29,K.S. Layout,6,5.9
2024-03-29,Kamakshipalya,5,8.9
2024-03-29,Kengeri,7,5.9
2024-03-29,Kodigehalli,51,71.9
2024-03-29,Madiwala,4,10.0
2024-03-29,Magadi Road,71,115.3
2024-03-29,Mahadevapura,18,40.1
2024-03-29,Malleshwaram,148,108.7
2024-03-29,Mico Layout,3,13.9
2024-03-29,No Police Station,1,2.6
2024-03-29,Peenya,6,5.0
2024-03-29,Pulikeshinagar(F.Town),17,19.4
2024-03-29,R.T. Nagar,5,7.1
2024-03-29,Rajajinagar,110,66.9
2024-03-29,Sadashivanagar,15,18.3
2024-03-29,Sheshadripuram,4,17.1
2024-03-29,Shivajinagar,231,203.3
2024-03-29,Thalagattapura,11,6.0
2024-03-29,Upparpet,165,190.0
2024-03-29,V.V.Puram (C.Pet),13,14.7
2024-03-29,Vijayanagara,76,49.7
2024-03-29,Whitefield,4,8.3
2024-03-29,Wilson Garden,68,44.6
2024-03-29,Yelahanka,17,8.4
2024-03-29,Yeshwanthpura,18,23.9
2024-03-30,Adugodi,16,31.0
2024-03-30,Ashok Nagar,4,10.4
2024-03-30,Banashankari,11,5.6
2024-03-30,Banaswadi,10,37.6
2024-03-30,Basavanagudi,87,33.0
2024-03-30,Bellandur,13,34.4
2024-03-30,Byatarayanapura,29,18.9
2024-03-30,Chamarajpet,15,13.9
2024-03-30,Chikkabanavara,3,2.6
2024-03-30,Chikkajala,5,14.4
2024-03-30,City Market,113,130.3
2024-03-30,Cubbon Park,12,18.0
2024-03-30,Devanahalli Airport,6,8.1
2024-03-30,Electronic City,19,21.0
2024-03-30,HAL Old Airport,121,106.3
2024-03-30,HSR Layout,13,22.7
2024-03-30,Halasur,16,12.0
2024-03-30,Halasuru Gate,90,32.6
2024-03-30,Hebbala,12,11.7
2024-03-30,High ground,8,20.1
2024-03-30,Hulimavu,11,12.6
2024-03-30,J.P. Nagar,23,12.4
2024-03-30,Jalahalli,3,4.6
2024-03-30,Jayanagara,52,34.1
2024-03-30,Jeevanbheemanagar,38,33.4
2024-03-30,Jnanabharathi,4,4.9
2024-03-30,K.G. Halli,2,3.6
2024-03-30,K.R. Pura,34,37.3
2024-03-30,K.S. Layout,12,6.9
2024-03-30,Kamakshipalya,6,9.1
2024-03-30,Kengeri,8,6.9
2024-03-30,Kodigehalli,79,70.3
2024-03-30,Madiwala,24,9.0
2024-03-30,Magadi Road,57,96.6
2024-03-30,Mahadevapura,28,40.4
2024-03-30,Malleshwaram,195,124.1
2024-03-30,Mico Layout,63,21.4
2024-03-30,No Police Station,5,2.9
2024-03-30,Peenya,4,5.4
2024-03-30,Pulikeshinagar(F.Town),12,15.9
2024-03-30,R.T. Nagar,1,6.6
2024-03-30,Rajajinagar,57,61.0
2024-03-30,Sadashivanagar,47,22.6
2024-03-30,Sheshadripuram,10,16.1
2024-03-30,Shivajinagar,426,249.3
2024-03-30,Thalagattapura,11,7.3
2024-03-30,Upparpet,203,192.3
2024-03-30,V.V.Puram (C.Pet),4,14.9
2024-03-30,Vijayanagara,56,50.3
2024-03-30,Whitefield,8,7.9
2024-03-30,Wilson Garden,71,50.7
2024-03-30,Yelahanka,1,8.0
2024-03-30,Yeshwanthpura,17,22.4
2024-03-31,Adugodi,12,23.1
2024-03-31,Ashok Nagar,7,11.1
2024-03-31,Banashankari,6,6.3
2024-03-31,Banaswadi,59,36.7
2024-03-31,Basavanagudi,51,39.6
2024-03-31,Bellandur,33,37.3
2024-03-31,Byatarayanapura,42,19.1
2024-03-31,Chamarajpet,35,16.7
2024-03-31,Chikkabanavara,23,5.0
2024-03-31,Chikkajala,41,18.6
2024-03-31,City Market,123,138.9
2024-03-31,Cubbon Park,22,19.0
2024-03-31,Electronic City,81,30.0
2024-03-31,HAL Old Airport,38,104.6
2024-03-31,HSR Layout,50,25.9
2024-03-31,Halasur,10,11.0
2024-03-31,Halasuru Gate,53,35.7
2024-03-31,Hebbala,12,12.6
2024-03-31,Hennuru,4,3.0
2024-03-31,High ground,12,19.6
2024-03-31,Hulimavu,14,14.0
2024-03-31,J.P. Nagar,8,13.3
2024-03-31,Jalahalli,6,5.0
2024-03-31,Jayanagara,36,38.1
2024-03-31,Jeevanbheemanagar,39,34.3
2024-03-31,Jnanabharathi,5,5.4
2024-03-31,K.R. Pura,34,33.3
2024-03-31,K.S. Layout,4,6.7
2024-03-31,Kamakshipalya,1,8.3
2024-03-31,Kodigehalli,36,53.3
2024-03-31,Madiwala,9,10.1
2024-03-31,Magadi Road,50,76.4
2024-03-31,Mahadevapura,97,44.0
2024-03-31,Malleshwaram,321,143.7
2024-03-31,Mico Layout,24,21.4
2024-03-31,No Police Station,9,4.0
2024-03-31,Peenya,6,4.1
2024-03-31,Pulikeshinagar(F.Town),13,15.9
2024-03-31,Rajajinagar,44,65.3
2024-03-31,Sadashivanagar,45,26.4
2024-03-31,Sheshadripuram,37,19.0
2024-03-31,Shivajinagar,347,285.1
2024-03-31,Thalagattapura,9,7.4
2024-03-31,Upparpet,246,190.3
2024-03-31,V.V.Puram (C.Pet),2,14.7
2024-03-31,Vijayanagara,16,45.7
2024-03-31,Whitefield,49,14.4
2024-03-31,Wilson Garden,84,50.6
2024-03-31,Yelahanka,1,6.9
2024-03-31,Yeshwanthpura,18,15.0
2024-04-01,Adugodi,67,29.0
2024-04-01,Ashok Nagar,32,14.1
2024-04-01,Banashankari,4,6.7
2024-04-01,Banaswadi,26,30.0
2024-04-01,Basavanagudi,83,47.1
2024-04-01,Bellandur,17,33.3
2024-04-01,Byatarayanapura,18,20.3
2024-04-01,Chamarajpet,8,16.6
2024-04-01,Chikkabanavara,16,7.0
2024-04-01,Chikkajala,11,17.1
2024-04-01,City Market,100,133.1
2024-04-01,Cubbon Park,37,21.6
2024-04-01,Devanahalli Airport,1,5.9
2024-04-01,Electronic City,6,28.7
2024-04-01,HAL Old Airport,38,100.7
2024-04-01,HSR Layout,17,26.1
2024-04-01,Halasur,6,10.6
2024-04-01,Halasuru Gate,19,37.7
2024-04-01,Hebbala,18,13.1
2024-04-01,High ground,4,19.3
2024-04-01,Hulimavu,1,12.9
2024-04-01,J.P. Nagar,21,14.1
2024-04-01,Jalahalli,1,4.3
2024-04-01,Jayanagara,41,39.9
2024-04-01,Jeevanbheemanagar,21,33.7
2024-04-01,Jnanabharathi,8,5.7
2024-04-01,K.G. Halli,1,3.4
2024-04-01,K.R. Pura,13,28.6
2024-04-01,K.S. Layout,3,6.3
2024-04-01,Kamakshipalya,9,8.9
2024-04-01,Kodigehalli,142,65.0
2024-04-01,Madiwala,3,7.4
2024-04-01,Magadi Road,89,79.0
2024-04-01,Mahadevapura,51,42.6
2024-04-01,Malleshwaram,217,161.7
2024-04-01,Mico Layout,47,27.1
2024-04-01,Peenya,5,4.7
2024-04-01,Pulikeshinagar(F.Town),10,15.0
2024-04-01,R.T. Nagar,2,6.7
2024-04-01,Rajajinagar,79,66.3
2024-04-01,Sadashivanagar,24,28.7
2024-04-01,Sheshadripuram,8,17.4
2024-04-01,Shivajinagar,329,305.4
2024-04-01,Thalagattapura,9,8.1
2024-04-01,Upparpet,210,196.1
2024-04-01,V.V.Puram (C.Pet),2,9.3
2024-04-01,Vijayanagara,45,44.1
2024-04-01,Whitefield,3,12.6
2024-04-01,Wilson Garden,36,54.3
2024-04-01,Yelahanka,9,7.1
2024-04-01,Yeshwanthpura,16,16.3
2024-04-02,Adugodi,37,29.9
2024-04-02,Ashok Nagar,4,13.1
2024-04-02,Banashankari,79,17.9
2024-04-02,Banaswadi,26,30.7
